12/28/2022,01:21:00 PM,42867.9,42878.6,42865.8,42869.1,42891.465,42926.97875,,,,
12/28/2022,01:22:00 PM,42869.7,42889.7,42869.4,42883.4,42891.3975,42925.9325,,,,
12/28/2022,01:23:00 PM,42884.5,42901.4,42874.4,42882.3,42890.77,42924.958750000005,,,,
12/28/2022,01:24:00 PM,42880.0,42886.5,42865.9,42881.9,42890.2625,42923.92125,,,,
12/28/2022,01:25:00 PM,42883.9,42887.4,42872.6,42879.6,42889.5625,42922.7525,,,,
12/28/2022,01:26:00 PM,42876.3,42876.8,42837.8,42841.9,42887.945,42921.175,,,,
12/28/2022,01:27:00 PM,42842.0,42863.1,42838.3,42849.7,42886.565,42919.50375,,,,
12/28/2022,01:28:00 PM,42851.4,42870.1,42842.9,42865.9,42885.455,42918.15125,,,,
12/28/2022,01:29:00 PM,42868.1,42868.1,42845.6,42858.4,42883.4325,42916.67625,,,,
12/28/2022,01:30:00 PM,42859.1,42872.1,42854.9,42868.0,42882.0975,42915.186250000006,,,,
12/28/2022,01:31:00 PM,42867.0,42868.9,42859.8,42866.1,42881.240000000005,42913.6025,,,,
12/28/2022,01:32:00 PM,42868.2,42878.6,42862.6,42877.9,42880.2925,42912.19625,,,,
12/28/2022,01:33:00 PM,42877.6,42885.9,42877.6,42883.4,42879.715,42910.86,,,,
12/28/2022,01:34:00 PM,42882.4,42884.4,42870.8,42877.6,42879.0825,42909.497500000005,,,,
12/28/2022,01:35:00 PM,42882.6,42927.8,42882.6,42907.9,42879.095,42908.58625,,,,
12/28/2022,01:36:00 PM,42906.6,42909.7,42895.9,42906.4,42879.4475,42907.48125,,,,
12/28/2022,01:37:00 PM,42911.8,42914.1,42897.9,42897.9,42879.21000000001,42906.06625,,,,
12/28/2022,01:38:00 PM,42899.9,42910.9,42896.1,42904.6,42879.01,42904.535,,,,
12/28/2022,01:39:00 PM,42904.1,42911.1,42898.6,42903.4,42879.0175,42903.195,,,,
12/28/2022,01:40:00 PM,42901.3,42912.4,42883.7,42911.9,42878.77,42902.13625,,,,
12/28/2022,01:41:00 PM,42915.8,42941.8,42915.8,42919.8,42878.3825,42901.52,,,,
12/28/2022,01:42:00 PM,42916.1,42924.3,42915.4,42921.3,42878.575,42901.3675,,,,
12/28/2022,01:43:00 PM,42923.1,42923.9,42901.0,42903.8,42878.485,42900.95375,,,,
12/28/2022,01:44:00 PM,42906.2,42908.5,42892.1,42907.1,42878.69,42900.4175,,,,
12/28/2022,01:45:00 PM,42907.4,42919.4,42907.4,42909.4,42879.0725,42899.73375,,,,
12/28/2022,01:46:00 PM,42911.4,42934.2,42908.8,42934.2,42880.2875,42899.51625,,,,
